name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Tea Cosy,Tea Cosy,The Brothers Nylon,2022-04-08,181999,49,0.402,0.63,0.115,6,0.279,0.785,0.11,-10.075,0.114,1,159.952,4
Walkin,Fantasy,Jazzy James,2022-05-11,124250,41,0.75,0.658,0.406,4,0.286,0.207,0.873,-14.164,0.257,0,74.332,4
Cloudscape,Cloudscape,SōNE,2022-03-16,122278,51,0.192,0.754,0.446,10,0.34,0.688,0.157,-10.884,0.121,0,158.01,4
harvest,harvest,DRWN.,2021-05-07,121519,0,0.708,0.65,0.518,6,0.0759,0.00137,0.134,-13.085,0.244,0,78.921,4
Sun Touch,Sun Touch,Rudy Raw,2021-09-16,146823,48,0.828,0.66,0.55,7,0.355,0.894,0.0964,-15.294,0.135,0,85.049,4
Golden Route,Golden Route,Schmiddunsk,2022-04-19,118177,44,0.243,0.685,0.56,0,0.435,0.863,0.112,-7.396,0.244,0,84.023,4
Two Tangerines,Two Tangerines,Burrito Eats,2022-04-29,142871,48,0.313,0.614,0.32,8,0.664,0.776,0.147,-7.692,0.0614,0,153.965,4
Waterfall,Loving You/By Myself,Sem0r,2022-02-25,103053,46,0.742,0.618,0.245,8,0.126,0.932,0.134,-13.856,0.0477,1,85.98,4
Blossom,Blossom,Gnarly,2022-02-24,192500,50,0.855,0.727,0.568,10,0.308,0.435,0.111,-12.375,0.0375,1,80.078,4
Hold Me,Hold Me,Sátyr,2022-01-14,158918,48,0.956,0.403,0.121,10,0.238,0.921,0.132,-16.498,0.0481,0,147.929,4
From up there,From up there,CrazyJaZz,2021-12-03,148355,48,0.776,0.646,0.392,6,0.379,0.901,0.143,-9.415,0.037,0,84.784,4
The Trail,The Trail,Oslo,2022-04-21,123703,50,0.856,0.683,0.266,5,0.355,0.935,0.109,-9.605,0.0349,0,81.009,4
Stopover,Not Coming Home,Soupbox,2021-07-13,111794,48,0.113,0.802,0.494,6,0.312,0.0876,0.082,-12.867,0.0457,1,87.978,4
5th Avenue,5th Avenue,Simber,2021-12-22,142614,49,0.395,0.687,0.334,3,0.585,0.468,0.129,-8.538,0.038,1,81.959,4
The Mountain,The Mountain,Guzimi,2021-11-12,99310,50,0.638,0.51,0.545,7,0.553,0.206,0.138,-10.208,0.203,1,86.597,4
Kanaan,Kanaan,Dualizm,2022-02-10,178500,50,0.0812,0.71,0.676,2,0.287,0.831,0.104,-13.598,0.0517,1,88.962,4
Portal Beach,Portal Beach,Inf,2021-09-17,135649,49,0.432,0.858,0.453,0,0.273,0.788,0.128,-10.156,0.072,1,75.165,4
Autumn Sun,Autumn Sun,Myríad,2021-10-15,122926,47,0.905,0.672,0.18,4,0.31,0.945,0.121,-11.222,0.0368,0,81.989,4
Veil,Veil,Hans Hu$tle,2021-10-15,137278,49,0.222,0.591,0.215,2,0.33,0.899,0.1,-10.195,0.0506,1,84.035,4
Drops,Drops,Terce S.,2021-05-04,134000,50,0.583,0.671,0.167,3,0.354,0.888,0.0929,-10.955,0.0618,0,82.996,4
See Jay,See Jay,Nokiaa,2022-05-13,132843,41,0.0358,0.478,0.449,10,0.673,0.557,0.189,-6.372,0.0771,0,79.203,4
Raspberry Dream,Raspberry Dream,SamuW,2022-02-16,155723,50,0.51,0.671,0.334,5,0.499,0.923,0.124,-12.603,0.0786,0,152.036,4
Jonfidence,Space Maneuvers EP,Loop Schrauber,2021-11-12,169411,49,0.0428,0.852,0.734,10,0.376,0.839,0.0754,-10.791,0.0873,0,85.03,4
Limitless Romance,Limitless Romance,Oilix,2022-05-11,145500,42,0.907,0.731,0.515,7,0.308,0.884,0.107,-13.511,0.0955,0,79.984,4
When the Rain Comes,When the Rain Comes,Dualizm,2021-11-24,115662,51,0.854,0.638,0.54,2,0.209,0.828,0.098,-18.248,0.0725,0,83.015,4
Beach Flowers,Beach Flowers,Mujo,2022-05-04,96028,48,0.245,0.823,0.347,5,0.122,0.918,0.113,-9.999,0.378,0,81.027,4
Memories,Memories,KaspaHauser,2021-11-26,148500,9,0.502,0.426,0.111,6,0.297,0.0664,0.132,-9.188,0.0743,1,159.336,4
Gravity,Gravity,SamuW,2021-11-12,109741,49,0.68,0.46,0.691,1,0.288,0.726,0.366,-13.262,0.355,0,67.039,4
It's Our Time,It's Our Time,Platinum Dust,2021-07-02,128143,46,0.408,0.759,0.396,5,0.235,0.836,0.163,-9.494,0.0856,0,77.988,4
Dont Bother Me,Don't Bother Me,Jr. Wellness,2021-05-07,135652,50,0.166,0.624,0.137,11,0.182,0.645,0.347,-24.086,0.0513,0,92.03,4
a walk in the park,a walk in the park,Grmmr.126,2022-05-11,126593,38,0.0815,0.739,0.708,10,0.338,0.6,0.137,-10.499,0.0292,0,91.028,4
Too Soul,Too Soul,Tabi,2021-07-09,131000,48,0.0598,0.511,0.47,11,0.8,0.89,0.189,-7.286,0.0689,1,80.012,4
Tessin,Tessin,lorleaf,2021-12-17,130399,46,0.737,0.658,0.425,11,0.243,0.898,0.0756,-12.704,0.0857,0,78.062,4
Night Café,Night Café,KLIM,2021-11-08,166500,51,0.0347,0.622,0.665,1,0.341,0.0175,0.12,-14.801,0.0493,1,83.032,4
Fables Of Tales,Fables Of Tales,Terce S.,2021-05-18,116000,49,0.816,0.601,0.422,11,0.243,0.799,0.0828,-13.289,0.0584,0,155.982,4
Trilemma,Trilemma,Joshua Woolf,2022-01-21,196500,48,0.66,0.647,0.245,8,0.45,0.901,0.109,-10.141,0.0382,0,79.985,4
Alpha,Alpha,Otis Neon,2022-02-24,113127,50,0.913,0.564,0.434,0,0.118,0.899,0.13,-16.749,0.275,1,84.722,4
