name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Trim - chill,sucker supreme to study and relax to,Wolfy,2021-09-10,93626,47,0.359,0.725,0.203,9,0.271,0.906,0.346,-10.761,0.0717,1,79.982,4
Self Expression,Stories from the Ramen House,Looper Boy,2021-08-24,172093,43,0.16,0.77,0.201,7,0.202,0.346,0.101,-11.591,0.0354,0,90.032,4
Cryon,Rhode Chain,Han Holo,2021-04-18,157500,47,0.904,0.751,0.559,6,0.245,0.951,0.121,-13.986,0.177,1,79.997,4
Monday Morning Routine,Monday Morning Routine,Breakfast For Brunch,2021-09-10,159195,43,0.93,0.736,0.15,0,0.289,0.839,0.139,-11.398,0.0494,1,68.987,4
Adriatica,Adriatica,Screen Jazzmaster,2021-09-10,144000,46,0.514,0.568,0.207,1,0.352,0.853,0.11,-11.08,0.0322,0,80.017,4
Fast Food,Mythologies of Yarn,The Spelling Tree,2021-08-24,158760,43,0.842,0.727,0.316,5,0.483,0.949,0.195,-13.068,0.203,0,147.172,4
Pristine,Pristine,Yasumu,2021-09-10,164825,46,0.841,0.594,0.343,11,0.402,0.947,0.0793,-17.937,0.211,0,79.162,4
Cherry Soda,Dumpling,Bandarr,2021-08-24,171413,42,0.672,0.631,0.155,0,0.357,0.897,0.166,-9.998,0.0394,1,69.997,4
City Lights Spell Your Name,City Lights Spell Your Name,Miso Colt,2021-06-24,210200,45,0.667,0.765,0.434,0,0.245,0.826,0.106,-12.94,0.0983,1,75.005,4
Oh way,Oh way,Choi,2021-06-23,144000,43,0.683,0.73,0.52,6,0.253,0.845,0.0805,-15.033,0.395,1,160.05,4
Simmer Down,Simmer Down,Soft Vessels,2021-08-24,185067,44,0.202,0.759,0.579,1,0.272,0.908,0.103,-13.163,0.0557,1,166.063,4
Tea Tree,Tea Tree,Jobii,2021-08-13,124174,45,0.934,0.244,0.351,1,0.315,0.966,0.0966,-8.274,0.0296,1,75.336,4
Holken,Cartine Per Rollare,Orientale Pesetas,2021-06-10,111979,44,0.693,0.765,0.508,7,0.396,0.93,0.107,-11.607,0.0674,0,79.298,4
Fading Colors,Fading Colors,Newline,2021-08-23,115200,43,0.705,0.393,0.302,0,0.167,0.904,0.36,-20.678,0.0479,1,99.513,4
Slow Gaze,Slow Gaze,SASAF,2021-08-13,147316,41,0.226,0.825,0.361,2,0.296,0.834,0.153,-6.77,0.135,1,160.032,4
after school,after school,Erin Bee,2021-08-20,132923,42,0.718,0.839,0.352,2,0.536,0.901,0.13,-13.67,0.0568,0,130.003,4
Left,Left,Master Haratt,2021-06-22,148235,42,0.453,0.847,0.761,11,0.18,0.921,0.101,-6.944,0.101,0,84.926,4
wwwonderful,llofi,chilliament,2021-08-07,138437,41,0.253,0.657,0.334,5,0.211,0.882,0.0662,-15.336,0.0754,1,179.938,4
Afternoon Groove,Afternoon Groove,Loungerous,2021-06-20,127058,42,0.705,0.665,0.252,4,0.314,0.0633,0.131,-13.887,0.0335,1,94.066,4
Sugah Kick,Plectrum,Anima,2021-06-10,128500,43,0.824,0.865,0.147,1,0.37,0.95,0.114,-11.611,0.071,0,89.997,4
miyu,ambassing,yudaii,2021-08-07,134587,43,0.542,0.636,0.126,1,0.226,0.961,0.107,-17.422,0.0763,0,75.052,4
Dirty Ensemble,Emo Nemo,Azetz,2021-08-17,128000,44,0.865,0.885,0.325,6,0.132,0.88,0.109,-10.902,0.458,0,75.015,4
Number Two,Number Two,Robomani,2021-04-30,173076,43,0.851,0.775,0.201,8,0.314,0.887,0.139,-9.305,0.0453,1,130.044,4
Flippant,Flippant,Blue Noodles,2021-08-21,141705,43,0.797,0.82,0.305,4,0.0957,0.635,0.0831,-19.641,0.242,0,84.978,4
Drumagade,Spela,Guustavv,2021-08-06,128000,44,0.625,0.799,0.303,5,0.493,0.893,0.107,-12.37,0.103,0,74.955,4
morning light,morning light,jon banks,2021-06-19,109723,42,0.428,0.853,0.186,11,0.384,0.91,0.111,-12.438,0.124,0,140.004,3
Hold My Juice Box,Hold My Juice Box,Breakfast For Brunch,2021-08-03,161400,41,0.892,0.622,0.406,4,0.314,0.929,0.182,-13.239,0.0735,1,99.875,4
Espresso Dreams,Spoonful Of Soup,cakofonik,2021-08-02,152530,44,0.658,0.76,0.324,5,0.178,0.885,0.12,-11.657,0.0309,1,165.975,1
Eggin,Eggin,Masuyu,2021-04-17,118500,44,0.864,0.607,0.479,7,0.36,0.943,0.123,-13.922,0.223,1,79.959,4
Calling mars,Calling mars,FG yang,2021-07-05,125011,42,0.902,0.822,0.476,0,0.152,0.905,0.0894,-16.485,0.2,1,141.064,4
Heart-Shaped,Heart-Shaped,Lovely Rascals,2021-04-10,168000,43,0.943,0.699,0.306,11,0.306,0.916,0.0991,-13.613,0.0695,0,79.99,4
Missing You,Missing You,Tru Beri,2021-07-06,96857,44,0.778,0.743,0.173,7,0.154,0.891,0.116,-10.292,0.131,1,70.016,4
Jamster Clause,Big City Music,Mauro Itzhak,2021-05-26,106214,42,0.66,0.572,0.141,7,0.777,0.911,0.108,-10.149,0.0714,0,139.804,4
Window Views,Window Views,Bonnie Man,2021-07-06,130500,40,0.796,0.599,0.13,7,0.274,0.852,0.101,-10.039,0.143,1,79.934,4
Remedy,Remedy,Matt Louda,2021-07-04,134400,44,0.547,0.492,0.05,8,0.218,0.902,0.12,-19.2,0.149,1,75.186,4
Friday Underground,Friday Underground,Lack Sho,2021-07-04,116741,48,0.888,0.599,0.348,4,0.318,0.862,0.607,-18.245,0.0491,0,150.002,4
Felted Wool,Testdrive,Slowya.roll,2021-07-09,197768,41,0.595,0.617,0.464,6,0.643,0.853,0.0974,-9.101,0.0759,0,162.141,4
Novosibirsk,Novosibirsk,Dubinskaya,2021-06-05,161620,43,0.93,0.653,0.194,9,0.354,0.856,0.0859,-17.121,0.066,0,74.986,4
Crickets in the Clouds,Crickets in the Clouds,Miso Colt,2021-07-09,245000,44,0.959,0.45,0.238,4,0.0946,0.882,0.31,-15.877,0.0408,1,150.006,4
live in beats,live in beats,shapure,2021-07-11,146823,42,0.83,0.685,0.192,4,0.227,0.852,0.108,-17.995,0.0667,0,75.007,4
smooof,smooof,fresh from the oven,2021-05-02,115058,44,0.722,0.734,0.466,7,0.374,0.67,0.281,-11.141,0.127,1,127.52,3
Down Low,Down Low,typographicc,2021-06-28,136797,43,0.98,0.828,0.518,3,0.108,0.93,0.103,-20.975,0.0823,1,83.998,4
Concrete Edges,Concrete Edges,Niebieski,2021-07-19,136000,42,0.873,0.68,0.61,10,0.364,0.851,0.112,-10.185,0.0381,0,180.131,4
Past Midnight,Past Midnight,City Whisper,2021-06-05,97191,43,0.19,0.72,0.161,0,0.239,0.788,0.164,-14.497,0.0586,1,146.094,4
Sunset Driver,Sunset Driver,Vanilla Beach,2021-04-30,197166,44,0.615,0.714,0.352,2,0.203,0.808,0.109,-17.282,0.0575,1,90.023,4
Brontosaurus,Ginger Chews,Dylan Sitts,2021-06-04,142857,43,0.19,0.753,0.385,4,0.522,0.894,0.179,-7.734,0.0395,1,84.034,4
Sunday Vibe,Sunday Vibe,Black Phaze,2021-06-17,138303,42,0.978,0.398,0.598,8,0.264,0.883,0.114,-13.722,0.268,1,138.043,4
"Raspberries, Yes","Raspberries, Yes",Wenight,2021-07-25,141176,41,0.764,0.667,0.238,8,0.403,0.545,0.0962,-15.347,0.0602,1,154.18,4
Late Night Call,Late Night Call,rasya,2021-07-29,153809,43,0.418,0.709,0.0749,1,0.398,0.87,0.11,-12.717,0.118,1,80.009,4
How's That?,Listen Up,Tally Tilly,2021-06-16,161867,43,0.118,0.731,0.689,6,0.644,0.864,0.1,-9.779,0.0797,1,171.969,4
Jumping Stairs,Jumping Stairs,Casper Loe,2021-05-21,114400,43,0.232,0.682,0.297,2,0.254,0.885,0.118,-11.478,0.0499,0,150.038,4
Chillin,Chillin,lofi stu,2021-05-17,129882,41,0.537,0.574,0.0622,10,0.311,0.888,0.111,-11.362,0.0335,0,84.983,4
daisy chain,daisy chain,kent mills,2021-04-29,136000,46,0.496,0.84,0.209,6,0.23,0.826,0.0968,-18.23,0.0474,0,119.992,4
cool beans,cool beans,yamarcus,2021-06-25,155294,43,0.889,0.717,0.681,1,0.258,0.712,0.107,-12.903,0.468,0,170.058,4
Under Starry Skies,Under Starry Skies,Yasumu,2021-06-11,114750,43,0.26,0.608,0.0629,0,0.157,0.956,0.111,-14.198,0.47,0,175.4,3
Study Buddy,Study Buddy,UniqeCorn,2021-05-22,145969,42,0.668,0.736,0.409,1,0.365,0.84,0.148,-14.244,0.0354,0,135.932,4
A Little Bird Told Me,WAVES,Etchen,2021-05-17,77600,45,0.892,0.657,0.504,2,0.19,0.886,0.143,-19.499,0.0581,1,74.954,4
A Night Out,A Night Out,Tiger Movie,2021-04-26,137691,44,0.376,0.848,0.569,10,0.172,0.887,0.1,-14.028,0.147,0,156.229,4
pLUCKY,pLUCKY,SeeLegs,2021-05-20,202292,43,0.88,0.678,0.79,5,0.176,0.9,0.0721,-18.111,0.07,1,81.988,4
Artifacts,Cassette,Hi Hotel,2021-05-20,222037,44,0.814,0.793,0.819,9,0.0575,0.931,0.09,-14.69,0.125,1,81.009,4
Peace,Peace,Eddie & George,2021-05-23,126857,43,0.608,0.703,0.0647,10,0.345,0.597,0.123,-9.981,0.0405,1,140.054,4
This is a Test,Interaction,Ayling Lighthouse,2021-05-12,127053,43,0.685,0.713,0.525,5,0.245,0.909,0.104,-15.514,0.071,1,151.871,4
Earth,Glo-Fi,Little Green Dot,2021-04-20,193432,44,0.636,0.669,0.239,7,0.55,0.925,0.111,-7.992,0.0385,1,133.956,4
Un Poco Más,Un Poco Más,Rafa Figueroa,2021-02-08,145303,47,0.804,0.685,0.45,4,0.27,0.903,0.087,-15.411,0.044,0,140.05,4
Crinkle Cut,Crinkle Cut,Little Squares,2021-05-12,164624,43,0.819,0.942,0.118,4,0.0976,0.0402,0.0699,-11.578,0.0756,0,132.06,4
"Shanghai, 4AM","Shanghai, 4AM",Beats Per City,2021-05-10,107219,43,0.641,0.788,0.469,7,0.183,0.885,0.0913,-15.496,0.101,0,132.02,4
Cloudy Daze,Cloudy Daze,Blackburri,2021-04-16,215856,44,0.99,0.732,0.467,7,0.194,0.888,0.11,-18.319,0.273,1,146.186,4
intentions,intentions,shawn pink,2021-05-07,138795,44,0.685,0.707,0.3,8,0.236,0.93,0.108,-18.487,0.0584,0,82.999,4
The Smokeroom Band,Sixth Degree,Lovetime Rhapsody,2021-05-06,207007,40,0.69,0.609,0.586,5,0.381,0.871,0.109,-14.215,0.0311,1,79.995,4
The Spy Hunter,Life Finds A Way,Pensive Strider,2021-05-06,173340,44,0.152,0.795,0.696,10,0.246,0.566,0.0873,-9.886,0.0984,0,89.976,4
dead reckoning,abstract mapping,exogon,2021-03-21,108000,45,0.976,0.656,0.308,7,0.229,0.895,0.114,-9.416,0.0568,1,80.071,4
Hammer,Sun Study,Loyla Lo,2021-05-04,103200,44,0.401,0.79,0.496,11,0.218,0.781,0.0965,-14.49,0.389,1,75.093,4
Lovealized,Lovealized,Hydronix,2021-05-03,171546,43,0.844,0.736,0.311,7,0.214,0.797,0.0959,-16.652,0.0606,0,68.004,4
Trickling Sensation,Trickling Sensation,Mushhi,2021-04-15,144000,45,0.782,0.783,0.254,4,0.436,0.532,0.0766,-15.831,0.34,0,159.954,4
Willow Whip,Willow Whip,Vanilla Beach,2021-04-02,187764,46,0.424,0.822,0.283,7,0.551,0.789,0.678,-13.635,0.186,1,85.0,4
Lusette,Lusette,Mad Chronic,2020-12-08,121152,44,0.612,0.716,0.229,0,0.128,0.949,0.122,-11.763,0.136,0,160.154,4
Kanashi,Kanashi,Saint Totoro,2021-04-01,144553,44,0.157,0.853,0.26,7,0.196,0.948,0.0909,-14.527,0.752,0,168.103,4
Opus II,Opus II,Terrence Woods,2021-04-01,135995,42,0.457,0.558,0.453,10,0.246,0.43,0.0973,-9.876,0.166,0,31.834,4
Boutique,Boutique,Lunchmoney,2020-10-14,112592,48,0.915,0.648,0.419,11,0.25,0.927,0.15,-16.382,0.0834,1,161.716,4
green tulips,green tulips,when in NY,2021-04-01,127894,43,0.917,0.74,0.249,2,0.118,0.845,0.0861,-13.836,0.128,1,86.019,4
Swinging On saturn,Swinging On Saturn,Djamil,2021-03-17,177534,42,0.783,0.797,0.525,9,0.26,0.567,0.115,-15.291,0.193,0,146.064,4
Fellow Friend,Fellow Friend,Toppis Tom,2020-12-16,123000,42,0.938,0.699,0.215,7,0.133,0.952,0.116,-16.401,0.0572,0,80.0,4
Frozen Trees,Frozen Trees,Miller Jones,2021-02-03,129403,45,0.876,0.548,0.242,9,0.116,0.907,0.0819,-25.111,0.0557,1,169.941,4
Silk Lips,Silk Lips,Saif Amo,2021-04-01,127058,45,0.923,0.593,0.211,11,0.399,0.899,0.11,-12.531,0.0604,1,84.985,4
Hertz,Vacations,Twinkz,2021-03-17,110454,45,0.436,0.64,0.46,11,0.506,0.913,0.108,-11.432,0.0396,0,87.975,4
Summer Fling,Summer Fling,Kang,2021-02-03,141333,42,0.869,0.56,0.12,7,0.271,0.886,0.0833,-16.18,0.0335,1,90.023,4
vintage landscapes,vintage landscapes,metabolar,2021-03-17,100465,44,0.525,0.634,0.214,8,0.417,0.905,0.171,-9.931,0.0586,1,171.976,4
Flight of the Mitoglider,Sootbird,Myriad of Trees,2021-03-27,197616,41,0.712,0.718,0.263,6,0.297,0.891,0.119,-10.008,0.0419,1,70.0,4
Ballin,Ballin,Meet$,2021-03-25,132000,40,0.927,0.737,0.349,10,0.214,0.936,0.115,-10.863,0.195,0,80.014,4
Toro,Mediado,En Rie,2020-01-17,99740,41,0.833,0.832,0.379,1,0.158,0.888,0.0863,-15.649,0.0568,1,115.533,3
Cannons Park,Jubilee Line,London Lighthouse,2021-03-23,164589,41,0.678,0.861,0.332,4,0.2,0.915,0.106,-15.473,0.0538,0,139.987,4
Mombasa Night,Mombasa Night,Idris Jem,2021-02-03,129042,44,0.608,0.625,0.452,2,0.072,0.908,0.0914,-28.537,0.0958,1,77.016,4
Limewire,In The Third Move,Waveum,2021-01-19,79764,41,0.638,0.83,0.341,11,0.261,0.934,0.114,-18.671,0.1,1,85.009,4
United We Belong,Open Skies,"Frankly, We Hold",2021-02-08,122556,47,0.389,0.769,0.379,6,0.179,0.93,0.103,-14.319,0.15,0,176.243,4
that old lick,it came from the desert,efedrin,2021-03-07,84023,43,0.915,0.509,0.476,11,0.424,0.898,0.126,-17.324,0.0938,1,80.165,4
all again,lo-fi bloom,mujikaa,2021-02-18,103058,41,0.202,0.694,0.837,8,0.604,0.851,0.668,-9.349,0.145,1,169.933,4
Always June,Always June,Reeve,2021-02-03,138000,42,0.779,0.574,0.362,3,0.205,0.836,0.0944,-13.912,0.0298,1,80.109,4
home styling,modern grooves,slån,2021-01-02,85354,43,0.826,0.792,0.354,10,0.164,0.893,0.0982,-12.847,0.057,0,90.125,4
Mystiqa,Mystiqa,Duane Drew,2021-03-10,141567,47,0.272,0.871,0.178,0,0.415,0.14,0.137,-10.747,0.165,0,135.988,4
Mulholland Cruise,Mulholland Cruise,Pat Laine,2021-03-10,134579,45,0.571,0.742,0.368,0,0.254,0.867,0.212,-15.696,0.0803,1,150.029,4
City Life,City Life,ROOM7,2020-11-26,113142,44,0.415,0.841,0.234,7,0.531,0.895,0.0969,-11.782,0.0638,1,140.02,4
Jericho Sun,Jericho Sun,Neil Fonda,2021-01-20,116571,44,0.442,0.718,0.221,0,0.401,0.927,0.11,-5.33,0.0599,0,140.071,4
Lo-fi Radio,Lo-fi Radio,Samarinen,2021-03-14,84023,44,0.972,0.628,0.0976,0,0.278,0.935,0.112,-13.213,0.0478,0,80.021,4
Wish You Were Here,Wish You Were Here,Lofi Fruits Music,2021-02-05,119550,0,0.832,0.613,0.0901,2,0.347,0.807,0.112,-15.741,0.0509,1,160.074,4
Two Five One,Singularity In Motion,Codename Chinadoll,2021-02-19,111000,44,0.459,0.678,0.0643,11,0.57,0.947,0.195,-7.839,0.0766,1,80.009,4
Saturn Eyes,Saturn Eyes,Ana Luiz,2021-02-03,115396,44,0.947,0.592,0.223,4,0.181,0.917,0.206,-19.1,0.0622,1,81.021,4
Colors Reborn,Colors Reborn,Obie Hans,2020-11-19,152589,45,0.792,0.624,0.346,0,0.238,0.958,0.0946,-16.882,0.0509,0,176.24,4
The Neighborhood,Playground,Gold School,2021-02-06,92176,45,0.485,0.605,0.439,3,0.223,0.869,0.13,-15.03,0.0431,0,84.984,4
Chasette,Chasette,Koloso,2021-01-22,194993,43,0.924,0.546,0.0671,6,0.285,0.918,0.104,-14.872,0.0739,0,81.935,4
XOXO,Night Life,Nostalgique,2020-12-17,91730,46,0.395,0.803,0.469,5,0.423,0.939,0.0928,-12.437,0.104,0,155.994,4
Home Roots,Keep Track,PINANO,2021-01-06,108571,45,0.202,0.804,0.354,8,0.38,0.89,0.102,-9.944,0.186,1,168.283,4
solar power,supernova beats #1,titicon,2020-12-30,85354,43,0.506,0.692,0.48,0,0.126,0.816,0.108,-16.443,0.0602,0,180.103,4
Mystic Kush,In Your Head,Crate Diggers,2020-12-07,134021,43,0.445,0.593,0.849,11,0.406,0.829,0.0809,-14.591,0.0402,0,167.991,4
Stripe Two,Stripe One,Tom Oswald,2020-06-09,106666,41,0.965,0.548,0.433,6,0.153,0.957,0.0917,-17.489,0.363,0,179.594,4
Deploy,The Lost Tapes,Gradient Island,2021-01-04,87294,40,0.25,0.791,0.286,7,0.278,0.862,0.101,-11.535,0.0567,0,88.069,4
Cameleon,CAMOUFLAGE,JIMI O’HARA,2020-11-29,115736,44,0.542,0.69,0.132,1,0.311,0.935,0.116,-13.668,0.0765,1,167.992,4
Concrete,Concrete,Prism Sorrow,2020-12-22,75949,45,0.884,0.516,0.301,1,0.1,0.941,0.321,-18.186,0.176,1,158.085,4
Seek Tone,Snap Shot,Jon Timber,2020-07-07,101052,41,0.527,0.853,0.538,1,0.221,0.876,0.12,-13.741,0.0748,1,132.98,3
Gasteria,Gasteria,Gaura,2020-06-08,81951,45,0.765,0.765,0.0813,11,0.181,0.889,0.108,-14.526,0.154,0,82.043,4
Fauna,Flora & Fauna,Ikioma,2020-11-28,106687,42,0.464,0.476,0.137,0,0.255,0.928,0.123,-15.608,0.0393,1,89.96,4
Ocean,Memories,Gradient Island,2020-10-08,108800,43,0.935,0.657,0.0626,2,0.203,0.921,0.107,-15.717,0.0428,1,74.995,4
Latitude,Serenity,Xyla,2020-01-17,80971,44,0.866,0.807,0.39,10,0.211,0.921,0.103,-15.181,0.12,0,82.994,4
