name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Cozy Winter Day,Cozy Winter Day,Linearwave,2021-12-01,144705,45,0.984,0.664,0.33,9,0.0886,0.954,0.0949,-17.438,0.0504,0,68.006,4
Turmeric,Turmeric,PANTōNE VU,2022-03-18,176226,46,0.889,0.65,0.301,0,0.308,0.898,0.0813,-11.732,0.0291,1,141.92,4
Move On,Move On,MIXK,2022-03-11,132923,45,0.701,0.669,0.251,8,0.459,0.543,0.121,-12.599,0.041,0,129.984,4
Underwater Thoughts,Underwater Thoughts,9ICK,2021-11-19,154285,45,0.692,0.382,0.0637,11,0.379,0.778,0.0763,-16.045,0.0595,1,132.937,4
Phthalo Blue,Phthalo Blue,Monster Rally,2022-03-04,197295,48,0.359,0.423,0.459,10,0.588,0.306,0.137,-9.923,0.0474,1,201.217,3
Air,Air,Soupbox,2022-03-18,167770,51,0.741,0.724,0.28,2,0.331,0.774,0.113,-12.221,0.0667,0,79.955,4
Sunshine,Coast Beats Vol.3,Oilix,2021-11-26,144000,45,0.26,0.696,0.223,5,0.252,0.919,0.114,-16.376,0.111,0,80.001,4
Fantasy Funk,Fantasy Funk,SamuW,2022-01-07,124166,43,0.795,0.573,0.0907,5,0.234,0.872,0.134,-15.592,0.0604,1,80.887,4
I am Loving - Spotify Singles,Bluewerks: Spotify Singles,Bluewerks,2022-05-04,135862,60,0.617,0.564,0.186,4,0.426,0.899,0.107,-11.257,0.026,0,74.01,4
Sunset,Alive,Calm Chapter,2022-02-04,156960,43,0.784,0.672,0.129,7,0.331,0.816,0.114,-12.009,0.0351,1,87.981,4
Some Patience,Some Patience,Clap Cotton,2021-12-03,157945,45,0.356,0.756,0.248,2,0.541,0.903,0.0893,-10.37,0.0341,0,124.61,4
Protected,Protected,Audio Dope,2022-02-25,129998,44,0.931,0.729,0.339,1,0.173,0.878,0.368,-22.766,0.0707,0,132.058,3
Easy Lovin,Easy Lovin,Thelonious Coltrane,2022-03-11,153150,43,0.387,0.784,0.374,1,0.486,0.642,0.107,-8.582,0.0809,0,166.209,4
smokey,smokey,UKDD,2021-11-12,156800,46,0.817,0.721,0.375,8,0.361,0.886,0.229,-10.491,0.0436,1,74.977,4
beginner's luck,beginner's luck,bastia,2021-12-10,132000,44,0.655,0.725,0.129,1,0.312,0.872,0.103,-12.172,0.0438,1,80.021,4
Flakes,Flakes,Guzimi,2022-01-28,114285,50,0.373,0.439,0.491,5,0.567,0.914,0.102,-11.657,0.104,0,80.726,4
Flume Ride Blues,Flume Ride Blues,High John,2022-04-14,228620,49,0.138,0.612,0.546,6,0.308,0.795,0.121,-19.131,0.0614,1,143.919,4
Lunchbox,Lunchbox,Lukas Got Lucky,2022-04-01,217633,49,0.237,0.646,0.288,4,0.6,0.822,0.176,-5.103,0.0311,0,81.026,4
Oaxaca Querida,Oaxaca Querida,SpoonBeats,2022-02-15,112000,45,0.984,0.546,0.85,0,0.506,0.829,0.163,-14.087,0.0693,1,169.887,3
Dad's song,Dad's song,c e c e l i e,2022-01-27,125373,46,0.217,0.764,0.276,0,0.319,0.813,0.111,-14.329,0.0568,1,134.022,4
Hoarfrost,Hoarfrost,pepperonibeats,2022-03-23,120103,44,0.904,0.658,0.144,7,0.359,0.717,0.109,-12.713,0.0311,1,130.116,4
Stay Chillin,Stay Chillin,Ghost Beats,2022-01-21,146053,45,0.749,0.727,0.461,4,0.664,0.909,0.308,-9.533,0.0447,0,87.991,4
Miércoles Azul,Miércoles Azul,Orestes Gomez,2022-03-16,167857,46,0.286,0.569,0.497,2,0.319,0.831,0.115,-17.077,0.188,0,84.009,4
Firekeeper,Firekeeper,Corduroy Egg,2021-11-26,128000,45,0.796,0.639,0.282,5,0.383,0.944,0.116,-14.038,0.2,1,74.839,4
Yours,Yours,FRANZ,2021-11-19,146000,45,0.76,0.472,0.29,10,0.426,0.785,0.175,-11.536,0.273,0,87.978,4
Lilacs and Lavender,Lilacs and Lavender,Jonny Tobin,2021-11-18,243000,46,0.249,0.754,0.656,2,0.426,0.755,0.103,-12.37,0.395,1,79.96,4
honey,honey,DRWN.,2022-02-14,100253,46,0.773,0.796,0.967,3,0.126,0.537,0.122,-18.076,0.489,0,78.985,4
Solitary Manhattan at 4pm,Solitary Manhattan at 4pm,Burrito Eats,2022-03-04,122432,45,0.639,0.405,0.173,4,0.578,0.947,0.463,-8.97,0.0544,0,73.426,4
Nyhavn by Night,Urban Waters,9ICK,2022-01-21,148608,46,0.761,0.559,0.117,0,0.382,0.89,0.12,-12.381,0.112,0,83.962,4
thank you,thank you,elro,2022-01-12,101726,46,0.854,0.473,0.231,7,0.468,0.907,0.0778,-14.16,0.355,0,85.334,4
Afternoon Break,Afternoon Break,Raouf Beats,2022-03-18,106578,48,0.468,0.766,0.662,0,0.287,0.757,0.0827,-14.972,0.148,1,76.016,4
Cactus Garden,Cactus Garden / French 75,Nathan Kawanishi,2022-03-25,169600,44,0.376,0.671,0.359,9,0.53,0.552,0.0759,-7.756,0.0581,0,75.003,4
El Paso,El Paso,Pachakuti,2022-04-15,200813,45,0.523,0.71,0.647,0,0.423,0.895,0.102,-12.924,0.0325,0,116.042,4
Mr. Green,Mr. Green,KaspaHauser,2022-03-25,141333,52,0.906,0.753,0.256,7,0.401,0.89,0.168,-10.618,0.12,0,90.075,4
Birds,Birds,Jökull Logi,2022-02-11,157170,47,0.707,0.703,0.113,7,0.301,0.85,0.0954,-13.242,0.0274,1,108.992,4
fog morning,fog morning,The LASTTRAK,2022-02-11,158400,47,0.58,0.617,0.583,5,0.268,0.844,0.108,-19.874,0.0619,0,75.002,4
Midnight Oil,To Water,kidstrange,2022-01-07,113071,51,0.77,0.48,0.172,9,0.56,0.748,0.167,-11.013,0.0724,0,79.878,4
Reverie,Shining Sun (Lofi Hip Hop),lofi geek,2021-12-17,190243,45,0.675,0.667,0.158,6,0.113,0.797,0.118,-15.002,0.267,0,81.984,4
flowfield,flowfield,ben buru,2022-01-16,123000,44,0.936,0.499,0.114,1,0.478,0.897,0.108,-9.894,0.257,0,80.079,4
Beauty Hospital,Beauty Hospital,Guavas,2021-12-03,105230,44,0.664,0.744,0.239,2,0.185,0.878,0.143,-10.616,0.0892,0,130.012,4
Nyhavn by Day,Nyhavn by Day,9ICK,2022-01-07,118651,44,0.396,0.604,0.437,10,0.565,0.0367,0.187,-7.598,0.0552,0,89.044,4
Free,Free,squeeda,2021-06-18,116428,45,0.276,0.758,0.26,11,0.177,0.86,0.114,-23.936,0.0968,0,111.912,5
Laguna,Bluewerks Vol. 6: Open The Window,Bluewerks,2022-02-04,129600,44,0.88,0.785,0.38,5,0.434,0.834,0.0738,-9.932,0.0462,0,112.521,3
Tachibana,Tachibana,Dpsht,2021-12-03,144615,45,0.962,0.843,0.311,6,0.371,0.935,0.085,-14.059,0.379,1,156.003,4
Planton,Planton,Cherry Vans,2022-04-12,150000,49,0.692,0.734,0.0602,10,0.336,0.907,0.112,-15.054,0.057,1,80.004,4
Riviera Maya,Riviera Maya,Ouska,2022-03-07,145333,45,0.676,0.7,0.305,1,0.563,0.104,0.137,-9.166,0.0669,0,89.887,4
Riverside,Riverside,Jam'addict,2022-02-18,134500,49,0.794,0.444,0.357,9,0.375,0.746,0.106,-14.863,0.0601,0,149.559,5
Invierno Solitario,Invierno Solitario,Palmasur,2021-12-15,144935,44,0.823,0.554,0.44,8,0.278,0.908,0.108,-13.114,0.0372,0,77.004,4
Alone In The Car,Alone In The Car,jives,2022-04-21,150000,48,0.321,0.614,0.0745,8,0.514,0.579,0.169,-9.719,0.0333,1,128.049,4
Vagrant,Vagrant,anbuu,2021-11-17,176000,46,0.351,0.483,0.0392,8,0.546,0.757,0.113,-9.649,0.066,1,84.854,4
Sobre la soledad y la amistad,Sobre la soledad y la amistad,Solo San,2022-01-25,145400,44,0.63,0.751,0.454,2,0.547,0.743,0.12,-7.572,0.0629,0,149.796,4
Confete e serpentina,Confete e serpentina,LOFI LAND,2022-02-25,138461,45,0.822,0.688,0.288,2,0.365,0.909,0.317,-13.733,0.0646,0,77.99,4
Roots,Roots,UNCOMMENN,2022-03-10,197000,44,0.792,0.916,0.604,5,0.328,0.932,0.0971,-16.812,0.232,0,120.012,4
Golden Skin,Golden Skin,"Sarah, the Illstrumentalist",2022-04-08,129134,44,0.0848,0.795,0.579,7,0.39,0.834,0.117,-7.281,0.221,1,92.018,4
Nothing Yet,Nothing Yet,DESH,2021-12-10,156000,45,0.905,0.623,0.354,2,0.268,0.0951,0.189,-12.789,0.0479,0,79.987,4
Tea Cosy,Tea Cosy,The Brothers Nylon,2022-04-08,181999,49,0.402,0.63,0.115,6,0.279,0.785,0.11,-10.075,0.114,1,159.952,4
Skyline,Skyline,Wilczynski,2022-01-14,112000,47,0.0984,0.726,0.466,2,0.263,0.905,0.0737,-12.874,0.322,1,153.969,4
Ginger Shot,Ginger Shot,ESCHES,2022-04-01,125217,50,0.345,0.895,0.299,6,0.231,0.738,0.129,-8.241,0.0652,0,92.018,4
Sunny Daze,Sunny Daze,Snazzy,2022-04-19,117142,51,0.957,0.633,0.741,7,0.286,0.745,0.0863,-10.461,0.0419,1,167.991,3
arlberg,alp / arlberg,Wun Two,2021-12-03,75789,8,0.851,0.797,0.347,7,0.0734,0.923,0.111,-10.645,0.131,0,76.044,4
Across the River,Across the River,Jam'addict,2021-11-12,168000,49,0.841,0.629,0.159,9,0.362,0.783,0.132,-14.81,0.0495,0,79.98,4
candy,candy,whknws.,2022-03-18,85874,45,0.176,0.754,0.761,10,0.473,0.168,0.121,-15.759,0.288,1,87.127,4
Central,Central,Sammy TQ,2022-01-21,151562,50,0.648,0.807,0.558,0,0.136,0.937,0.0668,-11.208,0.0542,0,83.997,4
Vice,Vice,Ouija Chords,2022-04-15,92342,44,0.0551,0.753,0.132,5,0.509,0.934,0.109,-12.192,0.0367,0,129.981,4
Up For Debate,Up For Debate,Diego Masa,2022-03-11,156842,45,0.789,0.591,0.158,6,0.401,0.875,0.108,-9.351,0.0512,0,170.011,4
Merisiili,Merisiili,Elffire,2022-03-18,102400,46,0.727,0.751,0.784,6,0.401,0.925,0.109,-9.964,0.0451,0,150.017,4
Raspberry Dream,Raspberry Dream,SamuW,2022-02-16,155723,50,0.51,0.671,0.334,5,0.499,0.923,0.124,-12.603,0.0786,0,152.036,4
Monro Beach,Monro Beach,Oslo,2021-11-24,129600,52,0.871,0.614,0.713,2,0.295,0.927,0.11,-17.618,0.0568,0,149.981,4
gloomy forecast,gloomy forecast,dLira,2022-01-06,215200,46,0.863,0.802,0.728,5,0.26,0.837,0.107,-14.806,0.09,1,149.952,4
missed calls,summer loops,aki_,2021-11-23,110250,43,0.301,0.743,0.756,3,0.26,0.209,0.0769,-10.178,0.104,0,160.233,4
Mango Tree,Mango Tree,Koralle,2021-11-12,125333,14,0.846,0.701,0.468,1,0.398,0.899,0.123,-7.315,0.112,1,85.029,4
Blinker,Blinker,Khutko,2022-01-31,117142,50,0.319,0.698,0.494,0,0.386,0.00183,0.0968,-9.771,0.188,1,83.964,4
Shimmer,Shimmer,D0d.,2022-01-19,144000,46,0.787,0.734,0.416,1,0.284,0.898,0.102,-10.762,0.0836,1,80.08,5
Futurity,Futurity,Jr. Wellness,2021-11-26,106666,44,0.811,0.802,0.802,11,0.436,0.864,0.0805,-10.68,0.034,1,108.02,4
Abstract Concepts,Abstract Concepts,Obie Hans,2021-11-17,151413,45,0.856,0.672,0.226,5,0.268,0.939,0.09,-16.823,0.097,1,79.983,4
Cabin,Cabin,evän,2021-11-26,101000,45,0.953,0.751,0.63,10,0.389,0.9,0.355,-13.631,0.065,0,60.06,4
Algud,Algud,Konteks,2022-04-12,150361,44,0.698,0.638,0.36,2,0.274,0.842,0.119,-10.886,0.0959,1,83.032,4
Speedboat,The Replacement Service Tape,Hubert Daviz,2021-12-17,150000,43,0.588,0.837,0.872,1,0.323,0.791,0.0644,-19.54,0.0581,0,122.01,4
Plateau,Plateau,B-Side,2021-11-29,161060,47,0.601,0.535,0.52,2,0.404,0.584,0.112,-7.676,0.0616,0,78.512,4
Passiion,Passiion,Kasimir,2022-03-10,151588,44,0.79,0.725,0.753,8,0.399,0.655,0.0765,-9.828,0.0475,0,144.44,4
Solemn Earth,Solemn Earth,Prime Suspect,2021-12-08,132998,45,0.963,0.726,0.152,1,0.262,0.744,0.118,-14.383,0.0745,0,75.031,4
52nd Street,52nd Street,Civin,2022-01-14,88713,43,0.468,0.549,0.501,11,0.474,0.931,0.116,-11.732,0.284,0,141.639,4
Tanami,Tanami,Tohaj,2021-12-10,174452,43,0.0171,0.708,0.442,7,0.424,0.667,0.111,-10.868,0.0437,1,93.53,4
Nocturnal Dreams,Nocturnal Dreams,Mondo Loops,2022-04-01,137142,45,0.847,0.528,0.114,7,0.199,0.631,0.0771,-21.554,0.0449,0,70.001,4
Beat Sleep Repeat,Beat Sleep Repeat,Señor Siesta,2022-04-01,121702,51,0.552,0.714,0.751,4,0.617,0.753,0.199,-8.747,0.059,0,80.041,4
The Trail,The Trail,Oslo,2022-04-21,123703,50,0.856,0.683,0.266,5,0.355,0.935,0.109,-9.605,0.0349,0,81.009,4
Lazy Lame,Lazy Lame,Thoreau,2021-10-06,149019,46,0.409,0.571,0.0375,9,0.445,0.869,0.101,-13.185,0.0541,1,77.522,4
hangry,Lungo,Moodster,2022-02-17,128000,43,0.0333,0.555,0.229,0,0.2,0.785,0.0828,-19.408,0.113,1,75.931,4
Revue,Revue,paris91,2022-01-13,151898,53,0.67,0.655,0.434,6,0.557,0.661,0.142,-8.635,0.0511,0,78.995,4
Miraflores,La Paz EP Vol. III,SP kOwi,2022-02-11,88333,42,0.803,0.725,0.362,11,0.202,0.139,0.111,-11.636,0.0544,0,71.927,4
One Of Us,One Of Us,Wieland & Ulrich,2022-03-03,146531,45,0.0276,0.796,0.725,6,0.273,0.898,0.111,-8.869,0.189,1,86.257,4
Ennio,Ennio,Señor Siesta,2022-02-11,120372,43,0.864,0.656,0.648,10,0.431,0.852,0.287,-13.006,0.0453,0,74.977,4
Longing Beats,Longing Beats,Dustin Pierce,2022-02-04,142343,58,0.786,0.783,0.244,9,0.351,0.936,0.102,-14.93,0.0811,0,150.01,4
alba,alba,tres islas,2021-11-19,218181,45,0.785,0.458,0.0692,4,0.343,0.863,0.0982,-15.471,0.14,0,77.108,4
It's All Good,It's All Good,KaspaHauser,2021-10-27,140571,52,0.161,0.784,0.961,8,0.413,0.829,0.114,-6.541,0.116,0,140.015,4
Coil,Coil,Toru,2021-12-09,125714,45,0.0196,0.841,0.769,11,0.539,0.812,0.0713,-11.2,0.0782,0,112.022,5
When The Past Turned Present,When The Past Turned Present,Sebastian Kamae,2022-01-28,141686,44,0.927,0.693,0.205,9,0.209,0.943,0.0805,-15.967,0.0619,0,82.953,4
Thinking,Thinking,DESH,2022-04-22,161764,52,0.84,0.571,0.345,0,0.499,0.768,0.191,-8.651,0.0493,0,85.011,4
Asking About A Girl,Asking About A Girl,Drawing With Numbers,2022-01-07,160531,43,0.964,0.543,0.42,1,0.611,0.905,0.621,-9.984,0.0271,1,84.015,4
Birds of Canada,Birds of Canada,Living Room,2022-03-04,80963,45,0.652,0.676,0.599,0,0.446,0.88,0.145,-11.693,0.0811,0,83.01,4
Illuminate,Illuminate,Saltyyyy V,2022-03-10,99200,44,0.823,0.518,0.599,8,0.303,0.844,0.168,-16.295,0.0744,1,99.875,5
Fireplace,Fireplace,Lo’Dale,2021-12-23,144843,45,0.79,0.87,0.333,1,0.0986,0.849,0.111,-14.868,0.655,0,160.066,4
Take the Crown,Take the Crown,Smeeagain,2021-12-03,160909,44,0.0201,0.428,0.121,8,0.322,0.856,0.0825,-13.404,0.0446,1,86.954,4
Pick Up (Hello),Pick Up (Hello),Raouf Beats,2022-01-28,88235,45,0.326,0.595,0.446,2,0.449,0.862,0.106,-11.219,0.0836,0,85.086,4
Helecho,Helecho,Ruth de las Plantas,2022-01-05,137100,45,0.877,0.689,0.144,6,0.434,0.804,0.0849,-9.297,0.031,1,139.744,4
MANO e MANO,MANO e MANO,Dr. EuroDollar,2021-11-05,156116,44,0.266,0.856,0.25,9,0.402,0.875,0.115,-13.736,0.0881,1,102.994,4
Moment To Breathe,Moment To Breathe,Noontic,2021-11-26,161120,44,0.671,0.38,0.177,0,0.438,0.818,0.373,-8.66,0.0363,1,80.927,4
Chiyoda Bookstores,Chiyoda Book Stores / First Bite of Yakiniku,Nathan Kawanishi,2022-04-15,104888,46,0.37,0.606,0.401,4,0.567,0.825,0.115,-10.738,0.0387,0,134.816,4
Jazzterfield 2,Jazzterfield 2,Shuko,2022-03-25,137523,49,0.105,0.718,0.282,4,0.726,0.81,0.109,-8.078,0.0611,0,89.995,4
solace,solace,coffee?,2021-11-01,80027,45,0.308,0.855,0.195,7,0.283,0.898,0.0951,-15.487,0.416,1,150.085,4
The Mountain,The Mountain,Guzimi,2021-11-12,99310,50,0.638,0.51,0.545,7,0.553,0.206,0.138,-10.208,0.203,1,86.597,4
Circles & Triangles,Summer's Passing,Fin,2021-11-30,326292,45,0.0862,0.591,0.0482,10,0.474,0.842,0.436,-10.62,0.0793,1,177.941,4
Good Morning,Good Morning,Oslo,2022-02-24,96585,50,0.135,0.607,0.379,7,0.24,0.917,0.104,-12.047,0.0386,0,164.049,4
Moving Day,Monsters Inc,Paul Lovett,2022-02-27,136357,49,0.783,0.824,0.49,11,0.23,0.863,0.11,-12.106,0.175,0,83.03,4
After Darkness,After Darkness,Peyotoff,2022-03-17,131600,46,0.329,0.559,0.318,4,0.523,0.4,0.414,-11.685,0.0352,0,149.978,4
Early morning,Only Surface,Blooky Jeeky,2022-02-04,106000,16,0.71,0.614,0.803,1,0.885,0.825,0.355,-7.44,0.417,1,149.977,4
When We Last Spoke,When We Last Spoke,Birds Of The West,2022-04-20,111000,54,0.799,0.713,0.268,5,0.495,0.934,0.108,-8.835,0.078,0,80.002,4
Ice Cream Please,Seoul Sometimes,Lofi City Colours,2021-12-06,158214,44,0.353,0.883,0.785,10,0.386,0.0749,0.087,-7.925,0.1,1,83.923,4
Fire Pit,Fire Pit,Beaumont,2021-11-17,106662,44,0.618,0.74,0.775,9,0.329,0.916,0.214,-11.956,0.1,0,89.944,4
Tomorrow is Sunday,Tomorrow is Sunday,Pueblo Vista,2022-03-29,131941,45,0.977,0.582,0.0396,0,0.12,0.914,0.0847,-14.536,0.0303,1,142.028,4
Myjazztic,Myjazztic,Shuko,2022-03-04,129813,44,0.248,0.723,0.962,0,0.651,0.85,0.101,-8.382,0.0653,0,166.031,4
Dawn,Dawn,Chiccote's Beats,2021-12-13,147900,44,0.645,0.45,0.165,5,0.119,0.813,0.101,-20.806,0.0422,1,77.988,4
Flying Cars,Flying Cars,Dualizm,2021-10-13,132413,46,0.462,0.682,0.27,0,0.199,0.872,0.108,-16.838,0.207,0,173.957,4
Profesor,Profesor,Chancla,2021-11-12,168704,45,0.21,0.831,0.853,10,0.423,0.933,0.0703,-5.961,0.0616,0,82.018,4
Bird Nap,Bird Nap,Donkeychote,2022-04-21,101517,50,0.522,0.637,0.188,7,0.435,0.878,0.0597,-12.995,0.249,1,164.11,4
Ahora Vamos,Cielo Infinito,Antiguos Hop,2021-10-15,210093,45,0.304,0.697,0.267,9,0.147,0.848,0.0829,-18.018,0.0441,0,94.826,4
drops,drops,Brous One,2021-12-10,126750,44,0.571,0.845,0.599,10,0.14,0.349,0.0874,-10.196,0.132,0,79.93,4
Pepper & Salt,L0vesick / Pepper & Salt,Blac Bamboo,2022-04-15,250302,54,0.17,0.795,0.49,11,0.395,0.842,0.111,-9.573,0.199,1,85.043,4
Gotcha,Flares,Popcorn Trees,2021-12-23,111000,44,0.272,0.656,0.439,5,0.324,0.594,0.106,-13.617,0.0434,0,80.0,4
Sunset,Sunset,MIXK,2022-03-25,164000,44,0.491,0.683,0.289,3,0.598,0.783,0.366,-10.076,0.0588,1,153.972,4
Solenidae,Solenidae,Phlocalyst,2022-03-30,135652,51,0.959,0.558,0.321,1,0.391,0.765,0.102,-13.405,0.0389,1,91.979,4
demagog,dream flows,"one, six & spoon",2021-12-26,85835,43,0.866,0.72,0.563,4,0.266,0.944,0.167,-14.045,0.256,1,80.002,4
When the Rain Comes,When the Rain Comes,Dualizm,2021-11-24,115662,51,0.854,0.638,0.54,2,0.209,0.828,0.098,-18.248,0.0725,0,83.015,4
TEA,TEA,Mrchild,2022-02-15,108164,43,0.348,0.725,0.549,9,0.337,0.904,0.111,-9.257,0.0562,0,80.134,4
Viscaria Corto,Viscaria Corto,Ruth de las Plantas,2021-11-24,144000,44,0.0888,0.841,0.463,2,0.395,0.862,0.109,-9.8,0.101,0,84.955,4
Lilchill,Big Big Man,Bonkers Beat Club,2022-04-01,130688,44,0.662,0.632,0.656,5,0.595,0.769,0.147,-6.803,0.0632,0,84.018,4
Starfall Remedies,Starfall Remedies,Rateone.,2022-04-22,147945,44,0.896,0.598,0.327,11,0.29,0.913,0.264,-11.076,0.0619,0,145.894,4
Astral Beams,Astral Beams,JAY VANILLA,2022-03-31,101777,48,0.769,0.395,0.856,1,0.695,0.36,0.536,-12.983,0.947,0,180.364,4
Coral,Coral,Moderator,2022-04-08,146458,50,0.936,0.616,0.188,6,0.315,0.865,0.0969,-12.382,0.0319,0,74.995,4
Little Symbol,Little Symbol,Corduroy Egg,2021-10-28,130909,45,0.424,0.685,0.401,10,0.523,0.92,0.445,-8.959,0.0318,0,88.074,4
Mist,Mist,Jinmenju,2022-03-22,163020,43,0.808,0.804,0.599,10,0.194,0.931,0.127,-11.16,0.317,0,86.949,4
Everest,Everest,Iassu,2022-02-25,96000,49,0.477,0.851,0.862,10,0.364,0.921,0.102,-9.025,0.0853,1,80.004,4
Self Fulfillment,Self Fulfillment,jawima,2022-02-03,149642,43,0.302,0.681,0.448,0,0.305,0.908,0.0717,-12.81,0.155,1,84.047,4
3AM,Winter Dreams 2021,Pueblo Vista,2021-12-08,165503,44,0.704,0.726,0.471,7,0.297,0.723,0.112,-12.236,0.0349,0,136.023,4
Wavy,Wavy,Jause Music,2022-04-01,93658,44,0.235,0.771,0.917,10,0.38,0.896,0.113,-10.755,0.0413,0,164.016,4
Old Friend,Old Friend,Yinoluu,2022-02-25,160941,43,0.889,0.691,0.761,1,0.201,0.856,0.404,-19.237,0.106,0,169.997,4
I Try,I Try,Malia Løu,2022-04-07,111592,46,0.0386,0.683,0.934,1,0.507,0.831,0.05,-9.931,0.157,1,90.138,4
Pink Hair,Pink Hair,SamuW,2021-11-26,133066,51,0.835,0.401,0.398,8,0.357,0.626,0.119,-12.363,0.17,1,88.546,4
Keep Calling,Keep Calling,Webmoms,2022-03-30,146933,44,0.675,0.787,0.107,1,0.175,0.901,0.099,-13.194,0.0492,1,83.035,4
Stunned,Stunned,FRANZ,2022-02-18,130000,46,0.817,0.664,0.283,8,0.424,0.329,0.114,-10.035,0.114,0,86.984,4
That FULLness,That FULLness,Stay Nice,2021-08-26,180000,50,0.0553,0.74,0.566,11,0.308,0.0085,0.0626,-13.47,0.524,0,175.939,4
Get Out,Get Out,Morris Hardin,2021-12-09,117142,43,0.844,0.602,0.315,10,0.214,0.934,0.114,-20.521,0.0525,0,168.039,4
kishu inu,kishu inu,Boshi,2022-01-28,136022,46,0.879,0.69,0.0442,7,0.363,0.922,0.111,-11.962,0.0456,0,88.048,4
Is This The End,Is This The End,MAFFYN,2022-03-08,152187,44,0.68,0.73,0.241,8,0.365,0.904,0.737,-11.104,0.0524,1,78.006,4
Paradise,Paradise,Sam Cross,2022-02-11,145185,44,0.833,0.642,0.195,10,0.14,0.913,0.107,-13.247,0.0719,0,80.985,4
Lunes Azul,Hora Azul,Orestes Gomez,2022-03-25,165976,46,0.894,0.578,0.297,0,0.374,0.758,0.119,-16.444,0.187,0,79.969,4
Orbital,Orbital,wood.,2022-01-07,135250,50,0.381,0.436,0.144,9,0.188,0.876,0.122,-15.593,0.0338,0,140.033,4
Wichita,Wichita,Birds Of The West,2022-03-09,136708,45,0.515,0.713,0.454,0,0.466,0.836,0.113,-7.461,0.0742,1,78.966,3
Aves del Sur,Aves del Sur,Baco Beats,2021-12-08,189811,46,0.8,0.64,0.137,2,0.291,0.865,0.138,-13.821,0.0521,0,79.472,3
The Girl From Ipanema - Matchbox Youth & Pueblo Vista Remix,Bossa Beats (Vol. 1),Various Artists,2021-10-29,109973,44,0.431,0.808,0.798,6,0.401,0.896,0.0871,-11.439,0.137,0,122.097,4
u ain't changed.,u ain't changed.,yeyts.,2021-10-21,114834,45,0.436,0.711,0.766,5,0.557,0.771,0.102,-7.408,0.0507,1,75.554,1
When It Rains It Pours,When It Rains It Pours,bo:,2022-04-22,172792,48,0.958,0.587,0.158,2,0.246,0.811,0.36,-20.629,0.0303,0,119.958,4
Raising Vacancies,Raising Vacancies,green tee,2021-11-24,110150,45,0.239,0.683,0.146,8,0.768,0.91,0.111,-8.637,0.077,0,157.956,4
Adrift,Adrift,Nick Wolf,2022-04-22,135000,52,0.81,0.769,0.561,2,0.274,0.556,0.0913,-12.966,0.153,0,80.049,4
How To,Calma Cabeza,Mr Mantega,2021-09-29,170666,44,0.14,0.762,0.326,5,0.44,0.811,0.111,-10.293,0.0426,0,90.011,4
Hang Gliding,Hang Gliding,Simen Sez,2022-02-11,118554,44,0.226,0.592,0.13,3,0.327,0.877,0.0911,-13.073,0.236,0,166.237,4
Alpha,Alpha,Otis Neon,2022-02-24,113127,50,0.913,0.564,0.434,0,0.118,0.899,0.13,-16.749,0.275,1,84.722,4
pixelface,pixelface,mr mirakami,2022-02-20,117337,45,0.905,0.582,0.0435,7,0.291,0.869,0.124,-13.863,0.04,0,97.562,4
Holiday,Moonball,KLIM,2022-03-11,105929,44,0.243,0.709,0.181,0,0.312,0.626,0.0924,-11.518,0.044,1,86.087,4
Sunset,Sunset,Clifford,2022-04-01,134853,52,0.609,0.692,0.323,9,0.378,0.883,0.119,-7.385,0.0595,0,86.043,4
sunshine vibes,sunshine vibes,Grmmr.126,2021-10-22,91410,44,0.55,0.695,0.914,10,0.401,0.000274,0.155,-9.008,0.217,1,77.998,4
Día del Trabajo,Día del Trabajo,daysgetbetter,2022-02-04,151414,43,0.538,0.739,0.494,1,0.499,0.000719,0.115,-7.735,0.0637,0,77.944,4
Summer in the Streets,Summer in the Streets,Living Room,2022-04-15,109887,49,0.305,0.76,0.831,10,0.397,0.832,0.118,-13.063,0.0926,1,88.997,4
mastermind,mastermind,bripp,2021-12-27,136316,43,0.812,0.62,0.0921,1,0.385,0.894,0.107,-12.86,0.049,1,80.006,4
fourward,fourward,zeptosky,2021-12-23,162000,43,0.576,0.68,0.656,8,0.285,0.846,0.138,-15.471,0.0619,0,80.01,4
Bridging Divides,Bridging Divides,RINZ.,2021-12-17,129229,50,0.639,0.762,0.399,6,0.423,0.888,0.0869,-8.821,0.0425,0,90.899,4
Maze of ambition,Nostalgic Echoes,Snorlads,2022-04-15,164249,47,0.89,0.762,0.136,0,0.146,0.93,0.111,-13.221,0.0412,1,129.972,4
Lost Memori,Lost Memori,Luchii,2021-12-09,209137,44,0.228,0.649,0.285,10,0.484,0.47,0.0774,-8.754,0.0289,0,106.097,3
On The Sea,On The Sea,Dinis,2021-11-25,150697,45,0.869,0.7,0.48,5,0.342,0.865,0.194,-13.564,0.041,0,85.958,4
help is surely on its way,help is surely on its way,Nuxe,2022-04-01,101647,43,0.58,0.546,0.283,0,0.771,0.767,0.125,-8.582,0.205,1,170.015,4
Mood,Persevere,CrazyJaZz,2022-03-18,106666,50,0.186,0.645,0.54,1,0.319,0.135,0.189,-12.616,0.256,1,169.884,4
